제목 형태소,본문 형태소
"['슈가', '말', '명절', '음식', '사람', '별로', '듯']","['요즘', '지방', '수도권', '얘기', '뭔가', '한국', '차이점', '방탄', '슈가', '대구', '탕국', '얘기', '참고', '난', '경상도', '우리', '지역', '탕국', '두부', '오징어', '새우', '소고기', '다른', '지역', '서울', '경기도', '탕국', '안', '육전', '밑', '지방', '얘기', '밑', '냉면집', '육전', '거', '기본', '모든', '냉면집', '줄']"
"['오징어', '게임', '왜', '봄']","['한남', '집게손가락', '발작', '여자', '저런', '혐', '드라마', '보고', '왜', '남바', '한남', '시청자', '게시판', '항의', '남혐', '사과문']"
"['이', '거', '로제', '표절', '거']",[]
"['몬엑', '왜', '짐승돌', '이미지']","['옛날', '무', '대보면', '셔누', '원호', '거의', '개', '왜', '진짜', '그냥', '댓글', '달', '준', '애', '덕분', '몬', '베베']"
"['로', '도', '홈마']",[]
"['에이', '티', '축하']","['에이', '티', '위', '축하', '부라보', '산이', '소원', '빌보드', '차트', '축하', '우리', '답', '평생', '에이', '티', '에이', '티니']"
"['한국', '올림픽', '선수', '도시락', '미국']",[]
"['예리', '이', '거', '무슨', '의']","['제트', '뒤', '뒤', '고개', '저', '손짓', '보라', '건가', '저', '손짓', '왜', '거지', '저', '의도', '아이', '키', '가비', '신발', '바지', '비교']"
"['거', '보', '하연수', '아이돌', '예리', '배우']",['발']
"['나', '빅', '히트', '욕', '정지', '먹음']",['뭐임']
"['장원영', '실물', '궁', '금기', '데']",['한번']
"['여자도', '리터', '생수', '통', '수']","['냉온', '수가', '위', '거꾸로', '꼿힌', '파란', '생수', '통', '그거', '그거', '숭인', '가요', '진짜', '가요', '정말', '꼭', '남자', '지네']"
"['다이어트', '시작', '하루', '전', '두둥']","['안녕', '내일', '다이어트', '시작', '지금', '다이어트', '꽤', '처음', '키', '를', '살', '당뇨', '여러', '질병', '것', '맘', '요가', '학원', '등록', '일단', '나', '년', '전', '달', '반', '동안', '식단', '운동', '빡세', '키로', '찌', '유지', '와중', '연애', '시작', '키', '때', '몸', '움', '옷', '핏', '때문', '거울', '볼때', '자괴', '자존감', '다이어트', '해도', '내', '자신', '끈기', '좀', '걸', '때문', '연하', '책임감', '더', '것', '글', '매일', '매일', '식단', '운동', '일기', '해', '혹시', '피드백', '응원', '부탁', '화이팅']"
"['제일', '소름', '거']","['년', '일', '일', '중', '일이', '도', '코로나', '때문', '서치', '추석', '설', '연휴', '계획', '신년', '수능', '고', '코로나', '코로', '롱', '대학', '장원영', '카리나', '제니', '블랙', '핑크', '방탄소년단', '마이걸', '아이즈', '김민주', '안유진', '스테이', '에스', '파', '윈터', '지젤', '닝닝', '트판', '정병', '논란', '대판', '톡톡', '톡선', '이제', '톡선', '실베', '뭐', '일이']"
"['제왑', '돌이', '유독', '여적', '여', '안', '듯']","['제니', '카리나', '주간', '톡선', '글', '기적', '아이즈', '별로', '장원영', '김민주', '트와이스', '글', '근년', '한번', '학폭', '글', '그닥없', '연차', '레벨', '아이린', '관심', '중소', '관심', '제왑', '돌', '제왑', '알바', '힘', '트와이스', '블랙', '핑크', '마이걸', '스테이', '에스', '파', '레드', '벨벳', '조이', '제니', '지수', '로제', '리사', '카리나', '윈터', '슬기', '예리']"
"['요즘', '여자', '비혼', '이유']","['역시', '비혼', '답', '공감', '추천']"
"['스', '우파', '언급']","['태용', '제외', '애', '스', '우파', '언급', '안보', '생각', '태용', '멤버', '스', '우파', '언급', '언급', '필요', '임', '그', '자체', '스', '파기', '때문']"
"['문과', '이과', '대회', '상', '거', '킹']","['과학', '토론', '대회', '이번', '내', '은상', '이과', '애', '욕', '이', '왜', '내', '잘못', '학년', '때', '통합', '과학', '등급', '만회', '지망', '학과', '문이과', '교차', '지원', '생', '기부', '도움', '참여', '문과', '발리', '개', '화장', '틴트', '뷰티', '톡', '과학', '관련', '학과', '지망', '참여', '거임', '학기', '당', '하나', '알', '과학', '대화', '상', '나머지', '아예']"
"['체력', '안']","['예전', '헌혈', '때', '철분', '헌혈', '못햇', '항상', '사람', '얼굴', '핏기', '고해', '게속', '고개', '서서', '일', '머리', '패러글라이딩', '탈때', '회전', '때', '토', '하루', '일', '입', '바짝', '마르고', '시간', '집', '거의', '좀', '핵헥대', '집', '순이', '애', '어제', '시댁', '식구', '낚시', '시간', '후', '전', '먼저', '집', '어요', '집', '근방', '집', '시간', '반정', '낮잠', '잠', '구리', '시간', '후', '남편', '왓는데', '시부모', '걱정', '핏기', '하나', '사람', '말', '무덤', '덤햇', '남편', '병원', '검사', '거임', '운동', '전', '운동', '극도', '엄두']"
"['니', '등록금', '니', '내', '부모', '이유']","['애', '그냥', '살', '돈돈', '돈', '병신', '거임', '등록금', '학기', '알바', '절약', '못', '낼', '돈', '대학', '년', '수업', '알바', '집', '게', '동기', '대외', '활동', '어학', '공부', '자격증', '배낭여행', '돈', '못', '경험', '자기', '스펙', '포트폴리오', '동안', '등록금', '려고', '접시', '바코드', '부모', '부모', '자격', '자립', '심', '뭐', '자기', '인정', '더', '부모']"
"['윈터', '이건', '진짜']","['인물', '게', '안', '진짜', '이미지', '건', '안']"
"['오징어', '게임', '대체', '왜', '여', '혐임']","['정', '주행', '여혐', '전혀', '밑바닥', '인생', '게임', '중간', '중간', '발언', '쓰레기', '쓰레기', '발언', '왜', '혐', '주인공', '성기훈', '도박', '딸', '거', '돈', '엄마', '등골', '인생', '남자', '이따', '구로', '묘사', '남혐임', '밑바닥', '인생', '설정', '거임', '구슬', '치기', '때', '여자', '양보', '여자', '끼리', '우정', '잠깐', '혐', '염불', '거', '진짜', '억', '임', '중간', '며느리', '밥상', '어쩌고', '그', '나잇', '구사', '구시대', '발언', '임', '지금', '거', '여혐', '손가락', '그', '수준', '꼴볼견임', '오징어', '게임', '재미', '여부', '여혐', '여혐', '좀', '거', '여혐']"
"['방탄', '제임스', '코']","['제임스', '코', '유엔', '총회', '아미', '살', '여자애', '조롱', '트윗', '그동안', '파파', '모찌', '방탄', '아미', '통수', '느낌', '버터', '때', '코', '쇼', '출연', '안해', '의외', '생각', '종종', '프로그램', '아미', '언급', '스케쥴', '런가', '퍼투댄', '지미팰런쇼', '출연', '코', '쇼', '출연', '안해', '뭐', '식', '트윗', '전', '방탄', '쪽', '뭐', '건가', '생각']"
"['소연', '화장', '누가', '거']","['그', '메이크업', '직원', '당장']"
"['북한', '탈북', '눈', '이유']","['북한', '여군', '탈북', '눈', '이유']"
"['미국', '탑', '셀럽', '블핑', '로', '제', '반응']","['저스틴비버', '와이프', '미국', '탑', '모델', '얼굴', '보고', '바로']"
"['현실', '여자', '살', '이', '나이', '건가']","['건', '알', '직장', '남자', '살', '애', '비교', '넌', '왜', '나이', '농담', '살', '해도', '전혀', '경험', '어디가', '나이', '말', '나이', '식이', '요즘', '중후', '반', '결혼', '살', '초반', '나이', '가요', '맹목', '끝', '말', '남자', '좀', '그냥', '현실', '살이', '결혼', '연애', '시장', '외모', '대부분', '보고', '객관', '안정', '직장', '그냥', '시민', '정말', '남자', '살', '여자', '나이', '기피', '시작', '하나요', '동안', '케바케', '답변', '평균', '현실', '답변']"
"['방탄', '한국', '음방', '안', '이', '유가', '뭐']","['슈가', '말', '때문', '음방', '자체', '프로', '차원', '도', '거', '돈', '좀']"
"['수진', '유독', '욕처', '이', '유']","['란', '아이', '진일', '찌', '감치', '연', '지능', '안티', '논란', '때', '끼리', '서수진', '학폭', '관련', '기사', '아이', '갤러리', '좌표', '질', '바람', '과열', '여론', '기름', '부어', '짐', '논란', '전', '수진', '돼지', '저금', '통상', '얼굴', '연예인', '처럼', '극단', '선택', '등등', '모두', '기인', '곳', '수진', '한텐', '유독']"
"['머글', '군', '남돌', '띵곡']","['배우', '덕질', '머글', '픽', '띵곡들', '군', '순서', '남돌', '순', '수록', '곡', '쫌', '더', '듯', '방탄', '엽', '아우트', '티어', '아우트', '윙즈', '엑소', '전야', '화요일', '트라우마', '엘도라도', '엔시', '티레', '귤러', '내일', '나', '지금', '우리', '영웅', '세븐', '틴', '에이', '틴', '숨', '이차', '우리', '새벽', '낮', '투바', '투', '날', '머리', '뿔', '그냥', '괴물', '분', '승강장', '너', '더보이즈', '솔티', '자각몽', '환상', '고백', '몬스타', '엑스', '슛', '아웃', '러브', '킬러', '오', '마이', '악몽', '스키', '메뉴', '이야기', '부작용', '슬럼프', '백도어', '돌판', '사람', '더', '듯', '저', '노래', '진짜', '들어줭']"
"['에스', '파랑', '스테이', '누가', '신인상', '거']","['어그', '페북']"
"['에스', '파', '닝닝', '데뷔', '지금', '티저', '변천사']",[]
['잡채'],"['번', '당면', '찬물', '헹궈', '채', '야채', '고기', '양념', '곳', '물기', '당면', '번', '당면', '후라이팬', '기름', '살짝', '미리', '야채', '고기', '한번', '불', '더', '버전']"
"['년', '일본', '유튜브', '가장', '검색', '한국', '남자', '아이돌', '멤버']","['년', '일본', '유튜브', '가장', '검색', '한국', '남자', '아이돌', '멤버', '위', '정국', '방탄소년단', '위', '뷔', '방탄소년단', '위', '지민', '방탄소년단', '위', '슈가', '방탄소년단', '위', '진', '방탄소년단', '위', '제이', '홉', '방탄소년단', '위', '차', '은우', '아스트로', '위', '태민', '샤이니', '위', '백현', '엑소', '위', '준', '투모로우', '바이', '투게더', '위', '정', '세븐', '틴위', '지드래곤', '빅뱅', '위', '니키', '하이픈', '위', '재현', '위', '태용위', '수빈', '투모로우', '바이', '투게더', '위', '방탄소년단', '위', '재민', '위', '호', '세븐', '틴위', '범규', '투모로우', '바이', '투게더', '위', '디오', '엑소', '위', '승관', '세븐', '틴위', '육성재', '비투비', '위', '도영', '위', '민규', '세븐', '틴위', '해찬위', '도겸', '세븐', '틴위', '종현', '샤이니', '위', '우지', '세븐', '틴위', '유노윤호', '동방신기', '위', '원우', '세븐', '틴위', '성훈', '하이픈', '위', '마크', '위', '빈', '아스트로', '위', '온유', '샤이니', '위', '조슈아', '세븐', '틴위', '루카스', '위', '카이', '엑소', '위', '휴닝', '카이', '투모로우', '바이', '투게더', '위', '런쥔위', '방', '찬스', '트', '레이키', '위', '민호', '샤이니', '위', '최강창민', '동방신기', '위', '찬열', '엑소', '위', '태현', '투모로우', '바이', '투게더', '위', '진', '스트', '레이키', '위', '에스', '쿱스', '세븐', '틴위', '디노', '세븐', '틴위', '키', '샤이니', '위', '키', '아스트로']"
"['라면', '갈래', '추석', '버젼']",[]
"['얘', '나', '남자친구']","['순간', '주변', '애', '날', '여자친구', '소개', '함', '놈', '듯', '내', '걔', '여자친구', '줄', '때', '아무', '반응', '못', '일', '정도', '그', '동안', '약간', '싸움', '함', '걔', '너', '내', '여자친구', '약간', '눈치', '거', '난', '눈치', '준지', '오늘', '내', '타이밍', '내', '남자친구', '인생', '공부', '오늘', '지하철', '타고', '그냥', '세상', '보', '지하철', '봄', '주접', '쩌', '듯얘', '폭발', '반응', '댓글', '갑자기', '다다', '미국', '캐나다', '살', '고백', '안', '건', '음', '듯', '난', '좀', '더', '공부', '댓글', '못', '미안', '안뇽']"
"['최소', '키', '여야']","['뷰티', '톡']"
"['불교', '제사', '이유']",[]
"['추가', '사람', '게', '건가', '화', '친구']","['추가', '중학교', '때', '친한친구', '때', '말', '분', '적', '한번', '분노조절', '애도', '요전', '다만', '서로', '직장', '부서', '달라', '얘기', '시간', '저녁', '방탈', '의견', '좀', '저', '친구', '중학교', '때', '단짝', '금도', '룸메', '로써', '직장', '곳', '원룸', '방금', '좀', '친구', '고해', '저', '제', '원래', '대화', '친구', '남자친구', '인사', '등등', '분', '얘기', '나좀', '전', '제', '얘기', '듣기', '생각', '전', '얘기', '오히려', '제', '잘못', '걸']"
"['결혼', '미신', '질투', '예비', '시', '어머니']","['살', '살', '년', '연애', '처음', '달', '년', '가까이', '동안', '동거', '커플', '일단', '남자친구', '이번', '년', '도', '안', '결혼', '약속', '이번', '년', '식', '은', '못', '웨딩', '촬영', '후', '혼인신고', '결혼', '생각', '이유', '서로', '사랑', '보고', '도', '사랑', '기도', '결혼', '미래', '약속', '현실', '남', '결혼', '약속', '함', '대신', '조금', '더', '금전', '준비', '집사', '정이', '정신', '더', '돈', '월세', '생활비', '이제', '일도', '이번', '달', '전세', '집', '대출', '가구', '차도', '중고', '하나', '장만', '적금', '주택', '청약', '밥', '주', '한번', '장', '다른', '데이트', '한번', '여행가', '고함', '그림', '요리', '거나', '는걸', '자전거', '가끔', '타고', '천원', '팩', '장사', '또', '핸드폰', '도', '기계', '값', '핸드폰', '일부', '선불', '폰', '보험', '도', '년년', '신용카드', '대신', '체크카드', '하이브리드', '카드', '선', '결제', '로', '자주', '이용', '은행', '대출', '폭', '도', '늘렷구', '에어컨', '가스', '비', '등등', '하나', '대중교통', '도', '거리', '산책', '겸', '남자친구', '정말', '저', '하나', '년', '친구', '도', '술', '안', '결혼', '일', '사람', '만원', '이만원', '저', '과일', '봉지', '지하상가', '천원', '옷', '취미', '해봣자', '집', '롤', '판', '그거', '자꾸', '기분', '살피', '말', '처음', '집안일', '제', '주방', '화장실', '청소', '제', '일다', '녀', '전전긍긍', '제', '사이', '가끔', '사랑', '계속', '안고', '뽀뽀', '혹시', '자기', '움직', '베', '도', '그대로', '뭐', '남', '전부', '남자친구', '관계', '도', '소원', '적', '뭐', '하나', '저희', '엄마', '가끔', '남자친구', '밥', '크게', '만원', '연락', '자주', '남자친구', '만', '남자친구', '어머니', '아버지', '일찍이', '여', '홀', '시어머니', '누', '살구', '어머니', '도', '처음', '별', '신경', '듯', '최근', '개월', '제', '질투', '간섭', '이', '점', '미신', '저', '닥', '오빠', '카톡', '거', '재는', '재는', '너', '등꼴', '애', '카드', '민증', '재', '때문', '너', '인생', '말', '계속', '너', '상처', '줄', '애', '더', '남지', '친구', '부정', '말', '금전', '이용', '엄마', '밥', '애', '근대', '걔', '절대', '제', '신경', '제', '건가', '여자', '걱정', '뭐', '가끔', '오빠', '거', '년', '도', '생각', '최근', '주', '한번', '은', '꼭', '찻', '일', '한번', '은', '꼭', '전', '그때', '자리', '피', '무슨', '말', '생각', '화가', '요', '저', '주말', '일', '집', '쉬', '주말', '조차', '쉬', '다행', '남자친구', '잠', '자네', '또', '시도', '때', '어머니', '오빠', '카톡', '전화', '하루', '번식', '꼭', '오빠', '카톡', '안보', '거나', '전화', '일', '경찰', '신고', '뭐', '스', '제', '욕', '전여친', '유독', '절', '더', '자기', '도', '끼', '넌', '술집', '여자', '회', '새볔', '녘', '일', '술집', '시간', '이', '어딧나', '거기', '뭐', '엄마', '엄마', '혼자', '집', '라면', '뭐', '남자친구', '일일', '말', '핸드폰', '서로', '공유', '말', '안해', '남자친구', '뭐', '오냐', '뭐', '상의', '꼭', '오시', '제', '욕', '집도', '새집', '카톡', '남자친구', '저', '해도', '폰', '남지', '친구', '폰', '더', '래야', '판도라', '의', '상자', '마냥', '주말', '가시', '카톡', '또', '제욕', '햇', '리플', '래야', '밖', '제', '아들', '사랑', '마음', '과민', '반응', '인', '사실', '요즘', '마음', '좀', '해', '제', '년', '오빠', '기분', '눈치', '보고', '어른', '반대', '연애', '결혼', '은', '개뿔', '제', '대체']"
